"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"2106","建大",55.31,205.58,227.76,122.92,4.35,8.44,43.24,2.54,143.70,2.10,0.72,3.60,6.10,17.28,3.63,1.30,21.91,78.55,2.74
"2107","厚生",13.14,1846.90,585.94,424.35,33.43,10.48,34.82,0.35,1042.85,2.01,0.10,4.01,4.49,21.53,38.71,1.89,47.85,145.84,2.95
"2108","南帝",11.82,645.79,864.08,736.17,237.22,11.51,31.71,5.77,63.25,4.36,0.64,5.00,5.61,28.24,7.73,1.14,52.38,141.80,1.51
"2109","華豐",36.46,234.59,292.32,224.54,21.68,5.17,70.59,3.50,104.28,1.78,0.61,7.96,11.98,26.72,12.47,1.61,30.77,106.97,-0.83
"2114","鑫永銓",16.66,243.06,707.48,642.84,186.73,6.74,54.15,4.26,85.68,1.08,0.38,10.63,12.86,63.70,27.16,5.11,165.14,91.21,2.63
"2115","六暉-KY",33.79,200.37,301.16,218.82,9.52,4.31,84.68,3.94,92.63,1.52,0.65,4.94,6.78,33.17,6.83,2.05,29.84,62.01,2.76
"2201","裕隆",75.09,243.32,104.17,98.47,20.98,0.35,1042.85,4.41,82.76,1.83,0.22,1.91,7.58,87.30,8.08,3.78,7.52,-91.35,11.21
"2204","中華",23.66,484.59,134.34,71.44,31644.28,15.09,24.18,6.53,55.89,4.79,0.75,8.18,10.54,82.02,10.80,7.34,2.23,42.57,-4.59
"2206","三陽工業",58.12,285.45,144.86,96.77,16.01,17.79,20.51,5.11,71.42,4.27,1.00,8.36,19.02,81.20,7.82,6.02,29.82,93.17,6.54
"2207","和泰車",77.65,207.06,102.63,94.79,65.74,0.65,561.53,10.20,35.78,3.17,0.44,4.88,22.33,500.48,10.94,36.74,6.78,24.13,8.18
"2208","台船",73.33,138.81,94.64,27.67,-9.93,13.52,26.99,3.26,111.96,1.08,0.39,-7.06,-35.49,-21.83,-19.27,-2.20,0.00,95.09,0.00
"2211","長榮鋼",21.87,757.75,228.13,153.77,59.14,11.90,30.67,2.22,164.41,3.05,0.34,7.70,9.74,84.26,22.48,6.12,42.99,49.69,-0.96
